tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
533,10/01/19 7:32:02,10/01/19 7:40:55,398,75 Binney St,42.36550729,-71.0801376,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5687,Subscriber,1992,1
946,10/01/19 7:32:04,10/01/19 7:47:51,6,Cambridge St at Joy St,42.36121165,-71.0653062,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,4135,Subscriber,1967,2
704,10/01/19 7:32:09,10/01/19 7:43:54,6,Cambridge St at Joy St,42.36121165,-71.0653062,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2539,Subscriber,1995,1
627,10/01/19 7:32:11,10/01/19 7:42:39,365,Harrison Ave at Bennet St,42.3494261,-71.0620996,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,4168,Subscriber,1978,1
1243,10/01/19 7:32:18,10/01/19 7:53:01,133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,3307,Subscriber,1987,1
628,10/01/19 7:32:22,10/01/19 7:42:51,328,Grove St at Community Path,42.39638681,-71.12011306,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5971,Subscriber,1997,1
971,10/01/19 7:32:25,10/01/19 7:48:36,149,175 N Harvard St,42.363796,-71.129164,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,3342,Subscriber,1986,2
378,10/01/19 7:32:25,10/01/19 7:38:43,179,MIT Vassar St,42.35560121,-71.10394478,107,Ames St at Main St,42.3625,-71.08822,5939,Subscriber,1993,2
703,10/01/19 7:32:27,10/01/19 7:44:11,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,3906,Subscriber,1988,1
951,10/01/19 7:32:32,10/01/19 7:48:23,171,Bunker Hill Community College,42.37408991,-71.06905997,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4922,Subscriber,1992,1
222,10/01/19 7:32:45,10/01/19 7:36:27,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5685,Subscriber,1982,1
1836,10/01/19 7:32:45,10/01/19 8:03:21,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,37,New Balance - 20 Guest St,42.35732922,-71.1467354,4792,Subscriber,1964,1
1341,10/01/19 7:32:48,10/01/19 7:55:09,406,Somerville City Hall Annex,42.39189812,-71.09745376,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,4045,Subscriber,1987,2
636,10/01/19 7:32:49,10/01/19 7:43:26,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,380,Mass Ave at Albany St,42.36135838,-71.09670274,3941,Subscriber,1999,1
597,10/01/19 7:32:49,10/01/19 7:42:47,109,West End Park,42.36590788,-71.06446669,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,6095,Subscriber,1988,1
1275,10/01/19 7:32:50,10/01/19 7:54:06,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512,-71.10061884,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5670,Subscriber,1993,2
338,10/01/19 7:32:58,10/01/19 7:38:37,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,4209,Subscriber,1988,1
499,10/01/19 7:33:03,10/01/19 7:41:23,369,Boston Public Market,42.36254854,-71.05737358,64,Congress St at Sleeper St,42.3510045,-71.04930013,2232,Subscriber,1953,1
653,10/01/19 7:33:07,10/01/19 7:44:00,332,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771,33,Kenmore Square,42.348706,-71.097009,6051,Subscriber,1997,1
539,10/01/19 7:33:12,10/01/19 7:42:12,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,189,Kendall T,42.36242784,-71.08495474,3830,Subscriber,1993,2
421,10/01/19 7:33:22,10/01/19 7:40:23,139,Dana Park,42.36178044,-71.10809952,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5988,Subscriber,1993,2
793,10/01/19 7:33:27,10/01/19 7:46:40,296,Farragut Rd at E. 6th St,42.3334,-71.02495,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,6092,Subscriber,1989,1
483,10/01/19 7:33:31,10/01/19 7:41:34,412,Washington St at Peters Park,42.34303291,-71.0668873,35,Arch St at Franklin St,42.35533502,-71.05822917,5964,Subscriber,1982,2
886,10/01/19 7:33:37,10/01/19 7:48:23,378,191 Beacon St,42.38032335,-71.10878613,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,5585,Customer,1991,1
341,10/01/19 7:33:46,10/01/19 7:39:28,109,West End Park,42.36590788,-71.06446669,23,Boston City Hall - 28 State St,42.35892,-71.057629,2704,Subscriber,1963,1
1319,10/01/19 7:33:48,10/01/19 7:55:47,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5743,Subscriber,1961,1
705,10/01/19 7:34:03,10/01/19 7:45:49,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,42,Boylston St at Arlington St,42.3525878,-71.06764905,3712,Subscriber,1993,1
270,10/01/19 7:34:05,10/01/19 7:38:36,112,Clarendon Hill at Broadway,42.406302,-71.132446,100,Davis Square,42.396969,-71.123024,3374,Subscriber,1993,1
1073,10/01/19 7:34:11,10/01/19 7:52:05,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,50,Boylston St at Berkeley St,42.35114198,-71.07329249,2430,Subscriber,1987,1
715,10/01/19 7:34:16,10/01/19 7:46:11,57,Columbus Ave at Massachusetts Ave,42.34054262,-71.08138848,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5981,Subscriber,1996,1
604,10/01/19 7:34:17,10/01/19 7:44:21,23,Boston City Hall - 28 State St,42.35892,-71.057629,384,Clarendon St at Newbury St,42.35155308,-71.07569031,5796,Subscriber,1990,1
923,10/01/19 7:34:19,10/01/19 7:49:43,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,150,State Street at Channel Center,42.344137,-71.052608,5076,Subscriber,1986,1
574,10/01/19 7:34:32,10/01/19 7:44:07,406,Somerville City Hall Annex,42.39189812,-71.09745376,328,Grove St at Community Path,42.39638681,-71.12011306,3453,Subscriber,1995,1
301,10/01/19 7:34:33,10/01/19 7:39:35,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,3938,Subscriber,2000,2
870,10/01/19 7:34:37,10/01/19 7:49:07,57,Columbus Ave at Massachusetts Ave,42.34054262,-71.08138848,117,Binney St / Sixth St,42.36608797,-71.08633604,718,Subscriber,1971,1
573,10/01/19 7:34:39,10/01/19 7:44:12,406,Somerville City Hall Annex,42.39189812,-71.09745376,328,Grove St at Community Path,42.39638681,-71.12011306,3801,Customer,1969,0
427,10/01/19 7:34:44,10/01/19 7:41:52,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,415,Stuart St at Berkeley St,42.34954403,-71.07242074,3103,Subscriber,1981,1
598,10/01/19 7:34:53,10/01/19 7:44:51,408,Edgerly Education Center,42.38717463,-71.08714389,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,6138,Subscriber,1995,1
507,10/01/19 7:34:56,10/01/19 7:43:23,77,Somerville City Hall,42.386844,-71.09812,328,Grove St at Community Path,42.39638681,-71.12011306,5938,Subscriber,1986,2
456,10/01/19 7:34:57,10/01/19 7:42:34,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5368,Subscriber,1991,2
202,10/01/19 7:35:05,10/01/19 7:38:28,39,Washington St at Rutland St,42.3385146,-71.07404083,26,Washington St at Waltham St,42.34155985,-71.06886953,4065,Subscriber,1983,2
529,10/01/19 7:35:08,10/01/19 7:43:57,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,5474,Subscriber,1979,1
432,10/01/19 7:35:17,10/01/19 7:42:29,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,3064,Subscriber,1996,1
1494,10/01/19 7:35:17,10/01/19 8:00:11,94,Main St at Austin St,42.375603,-71.064608,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,3663,Subscriber,1978,2
341,10/01/19 7:35:20,10/01/19 7:41:01,101,Ball Sq,42.39915589,-71.11102574,100,Davis Square,42.396969,-71.123024,5865,Subscriber,1995,1
542,10/01/19 7:35:33,10/01/19 7:44:36,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,6142,Subscriber,1990,1
181,10/01/19 7:35:34,10/01/19 7:38:36,189,Kendall T,42.36242784,-71.08495474,117,Binney St / Sixth St,42.36608797,-71.08633604,6139,Subscriber,1966,1
2278,10/01/19 7:35:37,10/01/19 8:13:36,351,Faneuil St at Arlington St,42.35276621,-71.15988486,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,2662,Subscriber,1992,1
700,10/01/19 7:35:38,10/01/19 7:47:18,398,75 Binney St,42.36550729,-71.0801376,177,University Park,42.36264779,-71.10006094,4942,Subscriber,1986,1
264,10/01/19 7:35:39,10/01/19 7:40:03,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2826,Subscriber,1993,1
274,10/01/19 7:35:46,10/01/19 7:40:20,358,Medford St at Charlestown BCYF,42.38042947,-71.06055722,356,Charlestown Navy Yard,42.37412455,-71.054812,3628,Subscriber,1983,2
1480,10/01/19 7:35:57,10/01/19 8:00:37,167,Ryan Playground - Dorchester Ave at Harbor View St,42.317642,-71.056664,47,Cross St at Hanover St,42.362811,-71.056067,4421,Subscriber,1990,1
563,10/01/19 7:36:04,10/01/19 7:45:28,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,2965,Customer,2000,1
331,10/01/19 7:36:13,10/01/19 7:41:44,188,Foss Park,42.39108438,-71.09039426,194,Broadway St at Mt Pleasant St,42.38614141,-71.0782814,5407,Subscriber,1996,1
608,10/01/19 7:36:14,10/01/19 7:46:22,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,6096,Subscriber,1987,1
2155,10/01/19 7:36:27,10/01/19 8:12:23,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5879,Subscriber,1985,1
1508,10/01/19 7:36:36,10/01/19 8:01:45,376,Honan Library,42.3602737,-71.12852452,227,Silber Way,42.349496,-71.10057592,4157,Subscriber,1996,2
400,10/01/19 7:36:40,10/01/19 7:43:21,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,2017,Subscriber,1993,1
927,10/01/19 7:36:41,10/01/19 7:52:09,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,5038,Subscriber,1989,1
1298,10/01/19 7:36:43,10/01/19 7:58:22,115,Porter Square Station,42.387995,-71.119084,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,3781,Subscriber,1986,2
1361,10/01/19 7:36:45,10/01/19 7:59:26,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,186,Congress St at Northern Ave,42.3481,-71.03764,3631,Subscriber,1982,2
1213,10/01/19 7:36:47,10/01/19 7:57:00,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,120,Beacon St at Charles St,42.356052,-71.069849,2669,Subscriber,1987,1
205,10/01/19 7:36:48,10/01/19 7:40:13,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4003,Subscriber,1990,1
1419,10/01/19 7:36:50,10/01/19 8:00:29,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,2793,Subscriber,1996,2
962,10/01/19 7:36:52,10/01/19 7:52:54,113,Andrew T Stop - Dorchester Ave at Dexter St,42.33047365,-71.05701685,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.04569256,3640,Subscriber,1996,1
380,10/01/19 7:36:57,10/01/19 7:43:17,189,Kendall T,42.36242784,-71.08495474,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4713,Subscriber,1988,2
1093,10/01/19 7:36:58,10/01/19 7:55:11,239,Community Path at Cedar Street,42.39407224,-71.11133695,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,4851,Subscriber,1975,2
487,10/01/19 7:37:16,10/01/19 7:45:23,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,2815,Subscriber,1960,1
235,10/01/19 7:37:21,10/01/19 7:41:16,345,Park Plaza at Charles St S.,42.35182807,-71.06781138,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,625,Subscriber,1988,1
758,10/01/19 7:37:24,10/01/19 7:50:02,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,412,Washington St at Peters Park,42.34303291,-71.0668873,5139,Subscriber,1989,1
440,10/01/19 7:37:24,10/01/19 7:44:45,282,Stony Brook T Stop,42.316966,-71.104374,279,Williams St at Washington St,42.306539,-71.107669,4265,Subscriber,1992,2
348,10/01/19 7:37:24,10/01/19 7:43:13,179,MIT Vassar St,42.35560121,-71.10394478,107,Ames St at Main St,42.3625,-71.08822,3723,Subscriber,1988,1
1044,10/01/19 7:37:27,10/01/19 7:54:52,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,228,One Memorial Drive,42.36161932,-71.08043551,3383,Subscriber,1998,1
614,10/01/19 7:37:40,10/01/19 7:47:55,226,Commonwealth Ave At Babcock St,42.35154735,-71.12126246,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,6018,Subscriber,1992,1
789,10/01/19 7:37:40,10/01/19 7:50:50,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563,380,Mass Ave at Albany St,42.36135838,-71.09670274,3370,Subscriber,1986,1
590,10/01/19 7:37:46,10/01/19 7:47:36,121,W Broadway at Dorchester St,42.33595898,-71.046229,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,6049,Subscriber,1994,1
1005,10/01/19 7:37:47,10/01/19 7:54:33,66,Allston Green District - Griggs St at Commonwealth Ave,42.34922469,-71.13275303,61,Boylston St at Fairfield St,42.348762,-71.082383,2020,Subscriber,1990,1
379,10/01/19 7:37:52,10/01/19 7:44:12,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,151,Surface Rd at India St,42.358155,-71.052163,6080,Subscriber,1979,1
990,10/01/19 7:37:53,10/01/19 7:54:23,77,Somerville City Hall,42.386844,-71.09812,144,Rogers St & Land Blvd,42.36575798,-71.07699394,5825,Subscriber,1984,2
844,10/01/19 7:38:00,10/01/19 7:52:05,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,61,Boylston St at Fairfield St,42.348762,-71.082383,3909,Subscriber,1960,1
1034,10/01/19 7:38:02,10/01/19 7:55:16,342,Boylston St at Jersey St,42.34465063,-71.09732501,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,3534,Subscriber,1995,2
1368,10/01/19 7:38:11,10/01/19 8:01:00,115,Porter Square Station,42.387995,-71.119084,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,5859,Subscriber,1986,1
344,10/01/19 7:38:13,10/01/19 7:43:57,121,W Broadway at Dorchester St,42.33595898,-71.046229,150,State Street at Channel Center,42.344137,-71.052608,2439,Customer,1984,1
966,10/01/19 7:38:13,10/01/19 7:54:19,129,Hayes Square - Vine St at Moulton St,42.377022,-71.056605,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.04569256,2076,Subscriber,1993,1
938,10/01/19 7:38:17,10/01/19 7:53:55,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,3114,Subscriber,1991,2
961,10/01/19 7:38:21,10/01/19 7:54:23,115,Porter Square Station,42.387995,-71.119084,318,Ames St at Broadway,42.3636929,-71.0875672,6111,Subscriber,1958,1
747,10/01/19 7:38:23,10/01/19 7:50:51,115,Porter Square Station,42.387995,-71.119084,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,2734,Subscriber,1968,1
594,10/01/19 7:38:27,10/01/19 7:48:21,171,Bunker Hill Community College,42.37408991,-71.06905997,236,Assembly Square T,42.39223284,-71.07746601,5705,Subscriber,1986,1
911,10/01/19 7:38:38,10/01/19 7:53:49,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,4755,Subscriber,1982,1
304,10/01/19 7:38:47,10/01/19 7:43:51,171,Bunker Hill Community College,42.37408991,-71.06905997,398,75 Binney St,42.36550729,-71.0801376,5994,Subscriber,1974,1
355,10/01/19 7:38:47,10/01/19 7:44:42,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,139,Dana Park,42.36178044,-71.10809952,2106,Subscriber,1975,1
1190,10/01/19 7:38:49,10/01/19 7:58:39,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,5511,Subscriber,1974,1
617,10/01/19 7:38:50,10/01/19 7:49:07,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,2353,Subscriber,1987,2
658,10/01/19 7:38:50,10/01/19 7:49:48,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,5355,Subscriber,1991,1
1287,10/01/19 7:39:03,10/01/19 8:00:30,412,Washington St at Peters Park,42.34303291,-71.0668873,179,MIT Vassar St,42.35560121,-71.10394478,6079,Subscriber,1983,1
1377,10/01/19 7:39:19,10/01/19 8:02:16,159,S Huntington Ave at Heath St,42.32760387,-71.1108917,13,Boston Medical Center - E Concord St at Harrison Ave,42.33639915,-71.07306711,5983,Subscriber,1992,2
257,10/01/19 7:39:25,10/01/19 7:43:43,177,University Park,42.36264779,-71.10006094,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,2714,Subscriber,1996,1
694,10/01/19 7:39:33,10/01/19 7:51:07,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,5714,Customer,2000,2
472,10/01/19 7:39:43,10/01/19 7:47:36,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,2350,Subscriber,1967,1
198,10/01/19 7:39:47,10/01/19 7:43:05,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,4911,Subscriber,1981,1
1317,10/01/19 7:39:49,10/01/19 8:01:46,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4926,Subscriber,1981,1
363,10/01/19 7:39:49,10/01/19 7:45:53,4,Tremont St at E Berkeley St,42.345392,-71.069616,58,Mugar Way at Beacon St,42.35553628,-71.0728687,2763,Subscriber,1982,1
1223,10/01/19 7:39:51,10/01/19 8:00:15,201,NCAAA - Walnut Ave at Crawford St,42.316902,-71.091946,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,5805,Subscriber,1982,2
481,10/01/19 7:39:53,10/01/19 7:47:55,39,Washington St at Rutland St,42.3385146,-71.07404083,192,Purchase St at Pearl St,42.354659,-71.053181,6075,Subscriber,1968,2
679,10/01/19 7:39:54,10/01/19 7:51:13,226,Commonwealth Ave At Babcock St,42.35154735,-71.12126246,66,Allston Green District - Griggs St at Commonwealth Ave,42.34922469,-71.13275303,2972,Subscriber,1989,2
735,10/01/19 7:39:56,10/01/19 7:52:11,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,134,Boylston St at Dartmouth St,42.350413,-71.07655,4345,Subscriber,1970,1
1061,10/01/19 7:40:05,10/01/19 7:57:46,364,Tremont St at Northampton St,42.3388956,-71.08149976,150,State Street at Channel Center,42.344137,-71.052608,1143,Subscriber,1996,2
1610,10/01/19 7:40:10,10/01/19 8:07:00,333,699 Mt Auburn St,42.37500235,-71.14871614,107,Ames St at Main St,42.3625,-71.08822,161,Subscriber,1982,2
591,10/01/19 7:40:21,10/01/19 7:50:12,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,81,Chinatown T Stop,42.352409,-71.062679,4977,Subscriber,1981,2
621,10/01/19 7:40:23,10/01/19 7:50:44,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,23,Boston City Hall - 28 State St,42.35892,-71.057629,5720,Subscriber,1987,1
1088,10/01/19 7:40:26,10/01/19 7:58:34,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,342,Boylston St at Jersey St,42.34465063,-71.09732501,4539,Subscriber,1984,1
360,10/01/19 7:40:30,10/01/19 7:46:30,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,5951,Subscriber,1961,1
785,10/01/19 7:40:31,10/01/19 7:53:36,403,Marion St at Harvard St,42.33978053,-71.1213335,227,Silber Way,42.349496,-71.10057592,4460,Subscriber,1996,1
1319,10/01/19 7:40:43,10/01/19 8:02:42,103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,13,Boston Medical Center - E Concord St at Harrison Ave,42.33639915,-71.07306711,5312,Subscriber,1995,1
1121,10/01/19 7:40:44,10/01/19 7:59:25,282,Stony Brook T Stop,42.316966,-71.104374,342,Boylston St at Jersey St,42.34465063,-71.09732501,4722,Subscriber,1981,1
689,10/01/19 7:40:53,10/01/19 7:52:23,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,35,Arch St at Franklin St,42.35533502,-71.05822917,2252,Subscriber,1990,1
499,10/01/19 7:41:01,10/01/19 7:49:21,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,141,Kendall Street,42.36356016,-71.08216792,3485,Subscriber,1988,1
1215,10/01/19 7:41:01,10/01/19 8:01:17,174,Washington St at Brock St,42.34895285,-71.16031677,19,Park Dr at Buswell St,42.347241,-71.105301,4446,Subscriber,1989,2
488,10/01/19 7:41:02,10/01/19 7:49:11,226,Commonwealth Ave At Babcock St,42.35154735,-71.12126246,19,Park Dr at Buswell St,42.347241,-71.105301,4945,Subscriber,1981,1
377,10/01/19 7:41:05,10/01/19 7:47:23,4,Tremont St at E Berkeley St,42.345392,-71.069616,13,Boston Medical Center - E Concord St at Harrison Ave,42.33639915,-71.07306711,4929,Subscriber,1989,2
804,10/01/19 7:41:10,10/01/19 7:54:35,200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,35,Arch St at Franklin St,42.35533502,-71.05822917,4494,Subscriber,1997,1
414,10/01/19 7:41:12,10/01/19 7:48:07,71,Conway Park - Somerville Avenue,42.383405,-71.107593,115,Porter Square Station,42.387995,-71.119084,5398,Subscriber,1985,1
752,10/01/19 7:41:18,10/01/19 7:53:50,52,Newbury St at Hereford St,42.348717,-71.085954,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,5775,Subscriber,1992,1
1791,10/01/19 7:41:19,10/01/19 8:11:11,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,186,Congress St at Northern Ave,42.3481,-71.03764,5988,Subscriber,1993,2
173,10/01/19 7:41:20,10/01/19 7:44:14,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5939,Subscriber,1997,1
393,10/01/19 7:41:24,10/01/19 7:47:58,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,377,Perry Park,42.37927325,-71.10341903,4956,Subscriber,1991,2
847,10/01/19 7:41:25,10/01/19 7:55:33,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,144,Rogers St & Land Blvd,42.36575798,-71.07699394,5671,Subscriber,1981,1
448,10/01/19 7:41:27,10/01/19 7:48:56,412,Washington St at Peters Park,42.34303291,-71.0668873,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,3018,Subscriber,1981,1
370,10/01/19 7:41:33,10/01/19 7:47:44,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,3680,Subscriber,2001,1
301,10/01/19 7:41:39,10/01/19 7:46:40,98,Warren St at Chelsea St,42.371848,-71.060292,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,2317,Subscriber,1995,2
498,10/01/19 7:41:48,10/01/19 7:50:06,58,Mugar Way at Beacon St,42.35553628,-71.0728687,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,5328,Subscriber,1988,1
650,10/01/19 7:41:51,10/01/19 7:52:41,81,Chinatown T Stop,42.352409,-71.062679,398,75 Binney St,42.36550729,-71.0801376,2411,Subscriber,1978,2
512,10/01/19 7:41:57,10/01/19 7:50:30,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,625,Subscriber,1991,1
866,10/01/19 7:41:57,10/01/19 7:56:24,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,6000,Subscriber,1957,1
892,10/01/19 7:42:00,10/01/19 7:56:52,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,21,Prudential Center - Belvedere St,42.34652004,-71.08065777,5995,Customer,1996,1
186,10/01/19 7:42:03,10/01/19 7:45:10,58,Mugar Way at Beacon St,42.35553628,-71.0728687,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,2863,Subscriber,1987,1
1435,10/01/19 7:42:03,10/01/19 8:05:59,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,384,Clarendon St at Newbury St,42.35155308,-71.07569031,4532,Subscriber,1992,2
324,10/01/19 7:42:07,10/01/19 7:47:31,98,Warren St at Chelsea St,42.371848,-71.060292,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,5436,Subscriber,1958,2
660,10/01/19 7:42:11,10/01/19 7:53:11,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,3997,Subscriber,1963,2
428,10/01/19 7:42:14,10/01/19 7:49:23,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6153,Subscriber,1996,1
